Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
E1,1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206",1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206",1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206",1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206",1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206",1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206",0,0,,,,,,,,,,,,,,,1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206",1,100,"46,071","80,351","14,851",150,31,"1,759",-12,"1,440",-106,9,-54,341,"2,720","11,206"
E2,1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419",1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419",1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419",1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419",1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419",1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419",0,0,,,,,,,,,,,,,,,1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419",1,100,"72,137","87,838","16,028",298,-5,"1,214",-17,"2,316",-167,18,-64,347,"1,901","11,419"
E3,1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633",1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633",1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633",1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633",1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633",1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633",0,0,,,,,,,,,,,,,,,1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633",1,100,"70,444","86,731","15,664",180,37,"1,040",68,"1,043",-71,24,-13,457,"2,697","11,633"
E4,1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829",1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829",1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829",1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829",1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829",1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829",0,0,,,,,,,,,,,,,,,1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829",1,100,"66,099","88,784","14,492",145,16,"1,166",141,"1,293",-214,22,-127,326,"2,742","11,829"
E5,1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021",1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021",1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021",1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021",1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021",1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021",0,0,,,,,,,,,,,,,,,1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021",1,100,"72,409","86,270","14,237",124,30,"1,184",278,398,-27,18,8,234,"1,705","12,021"
E6,1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223",1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223",1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223",1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223",1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223",1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223",0,0,,,,,,,,,,,,,,,1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223",1,100,"71,668","89,185","17,672",133,27,"1,452",33,702,66,52,-49,410,"2,141","12,223"
E7,1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463",1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463",1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463",1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463",1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463",1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463",0,0,,,,,,,,,,,,,,,1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463",1,100,"66,597","82,749","18,160",231,9,"1,191",126,"1,100",-88,45,-20,442,"2,518","12,463"
E8,1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707",1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707",1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707",1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707",1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707",1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707",0,0,,,,,,,,,,,,,,,1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707",1,100,"69,663","86,610","11,067",-53,31,"1,701",516,785,-101,17,-115,310,"1,683","12,707"
E9,1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909",1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909",1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909",1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909",1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909",1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909",0,0,,,,,,,,,,,,,,,1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909",1,100,"61,148","84,383","13,620",59,25,"1,522",-60,"1,394",-127,19,-15,336,"2,193","12,909"
E10,1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135",1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135",1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135",1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135",1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135",1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135",0,0,,,,,,,,,,,,,,,1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135",1,100,"70,383","83,886","18,999",60,13,"1,086",40,"1,025",-22,-2,307,364,"1,849","13,135"
E11,1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338",1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338",1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338",1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338",1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338",1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338",0,0,,,,,,,,,,,,,,,1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338",1,100,"79,246","92,703","16,130",195,-1,"1,375",47,897,-48,16,55,393,"2,015","13,338"
E12,1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548",1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548",1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548",1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548",1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548",1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548",0,0,,,,,,,,,,,,,,,1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548",1,100,"78,094","93,467","18,369",51,15,"1,407",-30,"1,447",-171,10,9,264,"1,993","13,548"
F1,1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079",1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079",1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079",1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079",1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079",1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079",0,0,,,,,,,,,,,,,,,1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079",1,100,"77,901","87,521","17,485",319,10,"1,446",487,"2,042",-95,3,-112,473,"1,562","16,079"
F2,1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884",1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884",1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884",1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884",1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884",1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884",0,0,,,,,,,,,,,,,,,1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884",1,100,"82,881","92,437","19,476",122,15,"1,530",49,233,-105,30,-24,368,"2,672","15,884"
F3,1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620",1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620",1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620",1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620",1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620",1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620",0,0,,,,,,,,,,,,,,,1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620",1,100,"70,202","86,401","17,325",15,14,"1,307",-68,448,-109,30,-92,898,"2,020","15,620"
F4,1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421",1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421",1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421",1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421",1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421",1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421",0,0,,,,,,,,,,,,,,,1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421",1,100,"53,313","85,310","17,369",37,-6,"2,214",869,950,10,45,-96,334,"2,366","15,421"
F5,1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223",1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223",1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223",1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223",1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223",1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223",0,0,,,,,,,,,,,,,,,1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223",1,100,"66,263","84,886","13,064",97,14,"1,307",480,"1,615",-70,21,-72,313,"1,965","15,223"
F6,1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034",1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034",1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034",1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034",1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034",1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034",0,0,,,,,,,,,,,,,,,1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034",1,100,"67,171","83,658","11,980",10,16,"1,281",-21,"1,414",75,25,-72,313,"1,841","15,034"
F7,1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823",1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823",1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823",1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823",1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823",1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823",0,0,,,,,,,,,,,,,,,1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823",1,100,"70,943","94,546","11,309",145,20,898,97,879,-4,14,-29,268,"1,597","14,823"
F8,1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607",1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607",1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607",1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607",1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607",1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607",0,0,,,,,,,,,,,,,,,1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607",1,100,"51,692","83,882","18,450",107,28,792,15,653,114,20,-25,296,"1,553","14,607"
F9,1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388",1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388",1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388",1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388",1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388",1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388",0,0,,,,,,,,,,,,,,,1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388",1,100,"71,009","85,437","15,002",101,11,"1,459",41,"2,132",-95,33,-28,358,"1,820","14,388"
F10,1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189",1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189",1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189",1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189",1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189",1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189",0,0,,,,,,,,,,,,,,,1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189",1,100,"80,616","89,074","16,986",219,32,"1,255",-48,"1,924",9,48,70,391,"1,800","14,189"
F11,1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993",1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993",1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993",1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993",1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993",1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993",0,0,,,,,,,,,,,,,,,1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993",1,100,"77,474","89,171","14,065",-7,12,"1,318",113,"1,489",-56,30,103,454,"1,883","13,993"
F12,1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778",1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778",1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778",1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778",1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778",1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778",0,0,,,,,,,,,,,,,,,1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778",1,100,"68,130","85,000","11,296",117,12,920,-10,"1,711",-21,35,0,249,"1,626","13,778"
G1,1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272",1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272",1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272",1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272",1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272",1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272",0,0,,,,,,,,,,,,,,,1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272",1,100,"67,074","85,984","14,634",-2,27,"2,186",194,673,-213,29,-82,265,"1,832","16,272"
G2,1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496",1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496",1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496",1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496",1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496",1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496",0,0,,,,,,,,,,,,,,,1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496",1,100,"53,351","83,789","18,441",25,27,664,428,461,-8,20,-48,423,"1,942","16,496"
G3,1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741",1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741",1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741",1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741",1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741",1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741",0,0,,,,,,,,,,,,,,,1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741",1,100,"84,566","92,372","20,470",75,45,"1,359",145,"2,120",-107,21,-115,440,"3,053","16,741"
