Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
E1,1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037",1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037",1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037",1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037",1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037",1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037",0,0,,,,,,,,,,,,,,,1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037",1,100,"65,708","86,053","12,041",63,-9,"1,283",-55,"1,534",-83,19,-116,498,"1,665","11,037"
E2,1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241",1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241",1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241",1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241",1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241",1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241",0,0,,,,,,,,,,,,,,,1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241",1,100,"75,378","87,490","10,944",36,38,"1,361",178,539,32,30,34,392,"1,546","11,241"
E3,1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470",1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470",1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470",1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470",1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470",1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470",0,0,,,,,,,,,,,,,,,1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470",1,100,"73,148","86,367","13,967",95,37,"1,433",33,691,-74,24,-21,412,"2,243","11,470"
E4,1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676",1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676",1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676",1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676",1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676",1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676",0,0,,,,,,,,,,,,,,,1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676",1,100,"52,191","79,830","9,987",63,38,"1,107",-47,628,-61,4,-28,309,"1,753","11,676"
E5,1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932",1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932",1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932",1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932",1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932",1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932",0,0,,,,,,,,,,,,,,,1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932",1,100,"57,479","82,284","11,370",123,23,"1,332",65,784,-50,7,-9,407,"2,123","11,932"
E6,1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145",1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145",1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145",1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145",1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145",1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145",0,0,,,,,,,,,,,,,,,1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145",1,100,"69,718","84,659","12,833",60,-8,"1,090",23,"1,276",-100,20,-24,285,"1,620","12,145"
E7,1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373",1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373",1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373",1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373",1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373",1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373",0,0,,,,,,,,,,,,,,,1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373",1,100,"75,050","87,572","19,917",-10,12,"1,651",57,279,-10,10,-71,196,"1,762","12,373"
E8,1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583",1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583",1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583",1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583",1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583",1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583",0,0,,,,,,,,,,,,,,,1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583",1,100,"64,189","84,011","11,881",134,27,"1,288",198,"1,630",-12,16,-15,311,"2,156","12,583"
E9,1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778",1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778",1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778",1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778",1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778",1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778",0,0,,,,,,,,,,,,,,,1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778",1,100,"75,170","88,681","14,815",75,18,"1,331",192,489,45,1,20,255,"1,279","12,778"
E10,1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004",1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004",1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004",1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004",1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004",1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004",0,0,,,,,,,,,,,,,,,1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004",1,100,"75,070","88,731","13,500",42,-2,"1,392",127,585,-137,-5,77,198,"1,627","13,004"
E11,1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208",1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208",1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208",1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208",1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208",1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208",0,0,,,,,,,,,,,,,,,1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208",1,100,"68,875","86,509","16,097",66,31,931,30,"1,320",-15,49,-18,351,"2,305","13,208"
E12,1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414",1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414",1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414",1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414",1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414",1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414",0,0,,,,,,,,,,,,,,,1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414",1,100,"52,745","80,946","14,355",91,8,"1,692","1,749","2,106",-140,44,-163,348,"2,546","13,414"
F1,1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006",1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006",1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006",1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006",1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006",1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006",0,0,,,,,,,,,,,,,,,1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006",1,100,"61,516","82,847","10,600",110,14,"1,311",-49,"1,323",-40,43,-44,376,"1,484","16,006"
F2,1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789",1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789",1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789",1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789",1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789",1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789",0,0,,,,,,,,,,,,,,,1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789",1,100,"74,302","86,265","17,072",64,6,"1,298",-13,744,15,36,42,298,"2,234","15,789"
F3,1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550",1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550",1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550",1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550",1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550",1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550",0,0,,,,,,,,,,,,,,,1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550",1,100,"74,847","87,206","14,543",88,32,991,146,"1,292",-108,37,19,353,"1,676","15,550"
F4,1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300",1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300",1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300",1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300",1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300",1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300",0,0,,,,,,,,,,,,,,,1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300",1,100,"68,782","86,466","17,020",91,26,"1,791",106,433,57,27,-7,413,"2,328","15,300"
F5,1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094",1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094",1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094",1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094",1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094",1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094",0,0,,,,,,,,,,,,,,,1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094",1,100,"75,745","88,891","16,237",15,11,"1,452",-64,274,-162,35,-62,300,"2,114","15,094"
F6,1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857",1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857",1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857",1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857",1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857",1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857",0,0,,,,,,,,,,,,,,,1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857",1,100,"55,038","83,807","14,063",14,12,"1,007",166,461,34,20,85,303,"1,250","14,857"
F7,1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641",1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641",1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641",1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641",1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641",1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641",0,0,,,,,,,,,,,,,,,1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641",1,100,"70,728","85,860","17,044",228,3,"1,272",-34,725,62,19,5,300,"1,376","14,641"
F8,1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434",1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434",1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434",1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434",1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434",1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434",0,0,,,,,,,,,,,,,,,1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434",1,100,"63,960","84,326","12,217",65,-3,"1,642",24,"1,172",-74,16,-29,298,"1,911","14,434"
F9,1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238",1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238",1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238",1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238",1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238",1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238",0,0,,,,,,,,,,,,,,,1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238",1,100,"68,187","85,338","15,422",7,62,"1,122",-2,"1,873",-106,34,-22,333,"1,562","14,238"
F10,1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030",1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030",1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030",1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030",1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030",1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030",0,0,,,,,,,,,,,,,,,1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030",1,100,"75,161","87,053","15,325",62,34,"1,338",372,699,-93,34,226,342,"1,685","14,030"
F11,1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817",1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817",1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817",1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817",1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817",1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817",0,0,,,,,,,,,,,,,,,1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817",1,100,"79,958","88,897","15,327",16,3,"1,408",-42,286,-91,19,26,294,"1,227","13,817"
F12,1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615",1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615",1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615",1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615",1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615",1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615",0,0,,,,,,,,,,,,,,,1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615",1,100,"69,413","92,579","16,433",193,8,"1,094",25,"1,636",-8,-10,54,287,"2,347","13,615"
G1,1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216",1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216",1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216",1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216",1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216",1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216",0,0,,,,,,,,,,,,,,,1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216",1,100,"85,757","92,458","20,467",71,42,"1,624",317,463,-101,30,-117,284,"1,372","16,216"
G2,1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450",1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450",1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450",1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450",1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450",1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450",0,0,,,,,,,,,,,,,,,1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450",1,100,"52,862","81,581","15,571",100,-3,"1,247",130,"1,923",-15,31,-73,368,"2,244","16,450"
G3,1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706",1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706",1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706",1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706",1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706",1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706",0,0,,,,,,,,,,,,,,,1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706",1,100,"68,221","85,457","16,539",76,4,"1,362",57,884,121,3,-20,289,"1,972","16,706"
