Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
E1,1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118",1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118",1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118",1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118",1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118",1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118",0,0,,,,,,,,,,,,,,,1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118",1,100,"63,476","83,398","11,905",98,11,"1,291",96,657,-111,37,-21,329,"2,463","11,118"
E2,1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305",1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305",1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305",1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305",1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305",1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305",0,0,,,,,,,,,,,,,,,1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305",1,100,"65,849","85,033","13,196",277,17,"1,597",-52,"1,668",-9,29,-89,343,"2,092","11,305"
E3,1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521",1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521",1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521",1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521",1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521",1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521",0,0,,,,,,,,,,,,,,,1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521",1,100,"59,419","83,932","14,056",36,21,"1,192",728,577,-10,17,-57,407,"3,405","11,521"
E4,1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770",1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770",1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770",1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770",1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770",1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770",0,0,,,,,,,,,,,,,,,1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770",1,100,"58,338","86,505","12,235",41,48,"1,274",-34,"1,455",-50,44,11,423,"2,628","11,770"
E5,1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975",1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975",1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975",1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975",1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975",1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975",0,0,,,,,,,,,,,,,,,1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975",1,100,"69,612","88,518","12,137",179,20,"1,092",-57,"1,920",-68,-14,-112,343,"2,239","11,975"
E6,1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206",1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206",1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206",1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206",1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206",1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206",0,0,,,,,,,,,,,,,,,1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206",1,100,"54,545","85,126","12,479",29,-1,"1,091",180,654,-33,13,-59,260,"1,943","12,206"
E7,1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417",1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417",1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417",1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417",1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417",1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417",0,0,,,,,,,,,,,,,,,1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417",1,100,"66,558","86,435","13,897",80,36,856,28,713,-15,36,-26,312,"1,925","12,417"
E8,1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664",1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664",1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664",1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664",1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664",1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664",0,0,,,,,,,,,,,,,,,1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664",1,100,"67,270","83,973","13,721",76,1,"1,540",92,504,-66,30,-28,290,"2,263","12,664"
E9,1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858",1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858",1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858",1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858",1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858",1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858",0,0,,,,,,,,,,,,,,,1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858",1,100,"76,023","87,221","15,145",90,29,913,10,"1,436",-17,9,-34,391,"2,510","12,858"
E10,1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077",1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077",1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077",1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077",1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077",1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077",0,0,,,,,,,,,,,,,,,1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077",1,100,"54,647","81,690","15,319",38,18,"1,402",-100,"1,465",-75,15,114,348,"1,519","13,077"
E11,1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285",1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285",1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285",1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285",1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285",1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285",0,0,,,,,,,,,,,,,,,1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285",1,100,"94,705","94,609","16,612",27,24,996,104,658,-29,10,8,299,"1,685","13,285"
E12,1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512",1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512",1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512",1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512",1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512",1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512",0,0,,,,,,,,,,,,,,,1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512",1,100,"70,400","88,588","12,200",132,-13,"1,361",-109,"1,321",-122,26,43,256,"1,797","13,512"
F1,1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057",1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057",1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057",1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057",1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057",1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057",0,0,,,,,,,,,,,,,,,1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057",1,100,"61,223","82,172","10,944",140,37,"2,116",21,"1,035",56,27,-41,278,"2,248","16,057"
F2,1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867",1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867",1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867",1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867",1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867",1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867",0,0,,,,,,,,,,,,,,,1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867",1,100,"70,042","84,635","13,848",55,36,"2,175",-22,"1,639",-144,-3,-115,357,"2,133","15,867"
F3,1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676",1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676",1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676",1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676",1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676",1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676",0,0,,,,,,,,,,,,,,,1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676",1,100,"72,903","85,586","12,002",111,28,"1,673",-69,"1,667",-86,25,-81,309,"2,190","15,676"
F4,1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445",1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445",1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445",1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445",1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445",1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445",0,0,,,,,,,,,,,,,,,1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445",1,100,"64,478","82,976","17,644",-30,27,895,187,"1,268",5,9,-50,290,"1,815","15,445"
F5,1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251",1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251",1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251",1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251",1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251",1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251",0,0,,,,,,,,,,,,,,,1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251",1,100,"54,823","81,501","10,884",-25,63,"1,356",-116,"1,381",-48,24,16,334,"1,644","15,251"
F6,1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055",1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055",1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055",1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055",1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055",1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055",0,0,,,,,,,,,,,,,,,1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055",1,100,"65,700","83,937","11,386",72,23,805,-32,"1,851",-6,13,-41,378,"1,458","15,055"
F7,1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857",1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857",1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857",1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857",1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857",1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857",0,0,,,,,,,,,,,,,,,1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857",1,100,"81,903","92,780","15,187",290,-1,"1,024",7,596,121,37,10,310,962,"14,857"
F8,1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650",1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650",1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650",1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650",1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650",1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650",0,0,,,,,,,,,,,,,,,1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650",1,100,"67,366","84,369","12,241",162,42,"1,005",-33,"1,562",-85,27,-1,248,"1,391","14,650"
F9,1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421",1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421",1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421",1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421",1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421",1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421",0,0,,,,,,,,,,,,,,,1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421",1,100,"62,168","85,233","19,159",74,45,"1,472",87,"2,971",-73,45,-80,673,"2,167","14,421"
F10,1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189",1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189",1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189",1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189",1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189",1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189",0,0,,,,,,,,,,,,,,,1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189",1,100,"52,472","78,726","13,687",112,25,"1,462",-25,961,-49,29,-27,315,"1,279","14,189"
F11,1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938",1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938",1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938",1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938",1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938",1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938",0,0,,,,,,,,,,,,,,,1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938",1,100,"61,458","83,645","11,924",131,27,"1,132",72,977,-100,18,-63,327,"1,505","13,938"
F12,1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731",1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731",1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731",1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731",1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731",1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731",0,0,,,,,,,,,,,,,,,1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731",1,100,"68,457","85,216","12,593",45,14,903,-11,712,-44,33,40,248,810,"13,731"
G1,1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256",1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256",1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256",1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256",1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256",1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256",0,0,,,,,,,,,,,,,,,1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256",1,100,"52,300","80,457","9,859",67,14,"1,379",31,755,-82,9,-76,304,"1,936","16,256"
G2,1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494",1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494",1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494",1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494",1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494",1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494",0,0,,,,,,,,,,,,,,,1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494",1,100,"73,488","86,082","16,306",262,35,"1,271",-21,"1,892",17,18,-59,356,"2,479","16,494"
G3,1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715",1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715",1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715",1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715",1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715",1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715",0,0,,,,,,,,,,,,,,,1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715",1,100,"65,385","84,547","11,221",80,29,"1,054",130,379,-51,-1,10,230,"1,307","16,715"
