Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
E1,1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749",1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749",1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749",1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749",1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749",1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749",0,0,,,,,,,,,,,,,,,1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749",1,100,"75,311","89,159","19,345",73,36,"1,674",377,"1,034",8,50,46,382,"2,445","11,749"
E2,1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035",1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035",1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035",1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035",1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035",1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035",0,0,,,,,,,,,,,,,,,1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035",1,100,"65,454","84,307","13,571",-62,44,"1,442",186,"3,326",-30,12,-98,389,"2,338","12,035"
E3,1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255",1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255",1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255",1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255",1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255",1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255",0,0,,,,,,,,,,,,,,,1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255",1,100,"74,819","89,063","15,709",176,39,"1,968",21,"1,954",-140,5,-60,476,"2,523","12,255"
E4,1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456",1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456",1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456",1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456",1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456",1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456",0,0,,,,,,,,,,,,,,,1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456",1,100,"70,319","85,557","12,874",-49,13,"1,244",28,"1,284",-208,12,-62,299,"2,034","12,456"
E5,1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716",1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716",1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716",1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716",1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716",1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716",0,0,,,,,,,,,,,,,,,1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716",1,100,"67,469","85,097","14,471",182,24,"1,920",55,"1,318",-99,29,-102,524,"1,334","12,716"
E6,1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961",1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961",1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961",1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961",1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961",1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961",0,0,,,,,,,,,,,,,,,1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961",1,100,"74,786","88,390","13,978",180,10,"1,184",52,"1,606",-39,21,-78,376,"1,791","12,961"
E7,1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209",1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209",1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209",1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209",1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209",1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209",0,0,,,,,,,,,,,,,,,1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209",1,100,"72,243","86,643","19,916",47,41,"1,526",92,816,-80,45,11,359,"2,574","13,209"
E8,1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434",1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434",1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434",1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434",1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434",1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434",0,0,,,,,,,,,,,,,,,1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434",1,100,"81,260","90,491","16,735",30,26,"1,925",36,"1,100",-132,37,-1,590,"3,216","13,434"
E9,1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641",1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641",1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641",1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641",1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641",1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641",0,0,,,,,,,,,,,,,,,1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641",1,100,"80,173","92,711","17,474",116,33,"1,104",-17,496,-23,3,48,342,"1,811","13,641"
E10,1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922",1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922",1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922",1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922",1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922",1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922",0,0,,,,,,,,,,,,,,,1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922",1,100,"59,145","82,677","16,453",94,8,"1,628",10,"1,144",-26,12,12,398,"1,516","13,922"
E11,1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150",1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150",1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150",1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150",1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150",1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150",0,0,,,,,,,,,,,,,,,1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150",1,100,"70,247","87,049","15,346",12,11,"1,065",14,"1,687",-3,29,-68,337,"1,825","14,150"
E12,1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341",1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341",1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341",1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341",1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341",1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341",0,0,,,,,,,,,,,,,,,1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341",1,100,"76,767","86,598","16,343",10,22,"1,202",43,742,20,13,-7,322,"2,263","14,341"
F1,1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893",1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893",1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893",1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893",1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893",1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893",0,0,,,,,,,,,,,,,,,1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893",1,100,"53,149","79,907","15,173",42,13,"1,428",-21,736,-83,25,10,274,"1,470","16,893"
F2,1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659",1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659",1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659",1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659",1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659",1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659",0,0,,,,,,,,,,,,,,,1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659",1,100,"55,988","82,194","15,008",-81,20,"1,670",15,"1,897",-176,35,0,385,"2,057","16,659"
F3,1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468",1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468",1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468",1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468",1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468",1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468",0,0,,,,,,,,,,,,,,,1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468",1,100,"64,691","83,768","13,242",72,16,"1,465",-93,"2,291",-45,1,-141,892,"1,831","16,468"
F4,1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275",1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275",1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275",1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275",1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275",1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275",0,0,,,,,,,,,,,,,,,1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275",1,100,"61,254","82,303","17,520",52,56,"1,364",-7,"2,132",-177,36,-92,438,"2,359","16,275"
F5,1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073",1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073",1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073",1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073",1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073",1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073",0,0,,,,,,,,,,,,,,,1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073",1,100,"69,793","86,607","11,403",-30,2,887,23,881,68,7,59,178,"1,107","16,073"
F6,1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868",1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868",1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868",1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868",1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868",1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868",0,0,,,,,,,,,,,,,,,1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868",1,100,"67,103","85,410","16,320",-51,2,"1,019",506,775,-113,17,6,266,"1,506","15,868"
F7,1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655",1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655",1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655",1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655",1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655",1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655",0,0,,,,,,,,,,,,,,,1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655",1,100,"83,835","92,197","15,474",-36,12,"1,041",4,614,-24,12,-26,288,"1,212","15,655"
F8,1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450",1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450",1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450",1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450",1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450",1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450",0,0,,,,,,,,,,,,,,,1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450",1,100,"67,487","84,950","13,143",49,-2,"1,067",328,643,72,16,-3,237,"2,051","15,450"
F9,1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193",1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193",1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193",1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193",1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193",1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193",0,0,,,,,,,,,,,,,,,1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193",1,100,"73,058","86,186","14,032",132,13,"1,040",181,"1,635",-54,24,-18,491,"2,230","15,193"
F10,1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983",1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983",1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983",1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983",1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983",1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983",0,0,,,,,,,,,,,,,,,1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983",1,100,"56,227","82,274","10,136",74,21,"1,795",-63,"1,531",-1,11,-50,308,"2,137","14,983"
F11,1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762",1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762",1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762",1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762",1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762",1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762",0,0,,,,,,,,,,,,,,,1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762",1,100,"60,662","83,723","17,672",92,25,"1,696",62,487,-111,40,-32,391,"2,560","14,762"
F12,1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568",1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568",1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568",1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568",1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568",1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568",0,0,,,,,,,,,,,,,,,1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568",1,100,"66,057","84,878","10,807",33,41,"1,035",-40,"1,680",-86,28,5,286,"1,586","14,568"
G1,1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136",1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136",1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136",1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136",1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136",1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136",0,0,,,,,,,,,,,,,,,1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136",1,100,"66,440","83,034","13,666",18,81,"1,846",-1,"1,868",-15,10,-40,387,"2,433","17,136"
G2,1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360",1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360",1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360",1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360",1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360",1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360",0,0,,,,,,,,,,,,,,,1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360",1,100,"71,486","86,374","13,905",112,16,740,12,730,-13,25,-23,274,"1,001","17,360"
G3,1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559",1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559",1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559",1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559",1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559",1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559",0,0,,,,,,,,,,,,,,,1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559",1,100,"84,390","90,898","15,510",63,98,"1,388",12,459,-45,32,-25,401,"1,899","17,559"
