Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
E1,1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146",1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146",1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146",1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146",1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146",1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146",0,0,,,,,,,,,,,,,,,1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146",1,100,"77,215","88,513","20,820",101,7,927,-24,928,-31,16,-67,337,"2,484","32,146"
E2,1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530",1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530",1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530",1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530",1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530",1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530",0,0,,,,,,,,,,,,,,,1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530",1,100,"60,165","82,736","11,887",99,-11,890,-6,"1,893",-50,4,-12,204,976,"33,530"
E3,1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777",1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777",1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777",1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777",1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777",1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777",0,0,,,,,,,,,,,,,,,1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777",1,100,"64,222","82,674","11,550",19,30,"1,103",-25,"1,507",-83,35,-9,275,678,"33,777"
E4,1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111",1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111",1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111",1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111",1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111",1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111",0,0,,,,,,,,,,,,,,,1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111",1,100,"72,174","87,016","16,720",-22,-3,"1,092",40,748,-62,18,-34,321,"2,339","34,111"
E5,1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252",1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252",1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252",1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252",1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252",1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252",0,0,,,,,,,,,,,,,,,1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252",1,100,"74,745","87,860","11,202",105,16,"1,241",-8,681,-45,11,-5,326,336,"35,252"
E6,1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027",1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027",1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027",1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027",1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027",1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027",0,0,,,,,,,,,,,,,,,1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027",1,100,"66,812","87,333","18,762",33,-4,989,100,450,112,32,8,288,"1,331","36,027"
E7,1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397",1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397",1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397",1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397",1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397",1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397",0,0,,,,,,,,,,,,,,,1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397",1,100,"82,866","97,477","18,085",106,60,"1,562",30,742,-65,43,-12,370,"2,559","36,397"
E8,1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809",1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809",1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809",1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809",1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809",1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809",0,0,,,,,,,,,,,,,,,1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809",1,100,"98,944","96,507","27,982",361,46,"1,145",261,"1,244",23,51,-126,531,"1,732","36,809"
E9,1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494",1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494",1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494",1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494",1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494",1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494",0,0,,,,,,,,,,,,,,,1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494",1,100,"69,297","86,835","14,799",30,14,"1,106",220,480,-71,28,-29,251,719,"37,494"
E10,1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997",1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997",1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997",1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997",1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997",1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997",0,0,,,,,,,,,,,,,,,1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997",1,100,"58,818","81,119","18,084",230,27,"1,132",82,877,-104,24,-24,208,"1,059","37,997"
E11,1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345",1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345",1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345",1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345",1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345",1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345",0,0,,,,,,,,,,,,,,,1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345",1,100,"74,270","92,036","11,516",227,38,"1,208",-40,647,-9,-1,-3,252,746,"38,345"
E12,1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801",1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801",1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801",1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801",1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801",1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801",0,0,,,,,,,,,,,,,,,1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801",1,100,"67,711","86,473","12,926",283,36,"1,594",473,826,-18,30,-102,240,"1,808","40,801"
F7,1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338",1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338",1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338",1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338",1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338",1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338",0,0,,,,,,,,,,,,,,,1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338",1,100,"62,432","83,147","12,034",76,2,"1,150",126,"2,439",-58,1,-79,267,"1,604","44,338"
F8,1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626",1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626",1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626",1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626",1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626",1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626",0,0,,,,,,,,,,,,,,,1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626",1,100,"72,981","85,707","13,813",108,30,"1,779",-88,"2,380",-136,22,-75,365,"2,097","43,626"
F9,1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132",1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132",1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132",1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132",1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132",1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132",0,0,,,,,,,,,,,,,,,1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132",1,100,"63,080","84,492","10,497",247,-1,"1,189",-43,"2,080",-95,25,-42,281,"1,290","43,132"
F10,1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651",1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651",1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651",1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651",1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651",1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651",0,0,,,,,,,,,,,,,,,1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651",1,100,"63,603","84,022","14,556",62,-4,"1,291",-13,"1,519",-107,9,-72,275,361,"42,651"
F11,1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276",1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276",1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276",1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276",1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276",1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276",0,0,,,,,,,,,,,,,,,1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276",1,100,"72,937","89,054","13,052",124,20,"1,112",94,907,-175,16,-87,307,"1,922","42,276"
F12,1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926",1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926",1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926",1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926",1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926",1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926",0,0,,,,,,,,,,,,,,,1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926",1,100,"71,481","88,032","15,389",198,12,"1,580",-3,612,-74,11,-61,314,"1,537","41,926"
