Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
A1,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571,0,0,,,,,,,,,,,,,,,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571,1,100,"63,731","81,947","11,678",56,-15,767,81,387,0,22,-30,236,"1,293",571
A2,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819,0,0,,,,,,,,,,,,,,,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819,1,100,"69,125","87,693","17,142",87,36,"1,907",146,"1,097",-251,48,-12,369,"2,407",819
A3,1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050",1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050",1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050",1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050",1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050",1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050",0,0,,,,,,,,,,,,,,,1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050",1,100,"74,200","84,671","10,942",60,14,"1,739",-33,455,23,51,32,272,"1,832","1,050"
A4,1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244",1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244",1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244",1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244",1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244",1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244",0,0,,,,,,,,,,,,,,,1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244",1,100,"61,884","85,281","18,124",54,3,755,-9,162,36,44,18,459,"1,635","1,244"
A5,1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459",1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459",1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459",1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459",1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459",1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459",0,0,,,,,,,,,,,,,,,1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459",1,100,"72,055","86,019","18,067",121,6,"1,095",86,"1,641",-23,29,63,354,"2,455","1,459"
A6,1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655",1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655",1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655",1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655",1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655",1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655",0,0,,,,,,,,,,,,,,,1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655",1,100,"49,779","81,029","16,069",16,74,"1,530",370,"1,039",-126,34,-24,223,"1,683","1,655"
A7,1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861",1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861",1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861",1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861",1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861",1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861",0,0,,,,,,,,,,,,,,,1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861",1,100,"62,263","82,617","11,289",25,9,908,169,"1,468",-107,10,-38,275,"1,601","1,861"
A8,1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055",1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055",1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055",1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055",1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055",1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055",0,0,,,,,,,,,,,,,,,1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055",1,100,"53,057","78,995","8,559",162,9,860,108,"1,643",-1,-9,-24,133,863,"2,055"
A9,1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276",1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276",1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276",1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276",1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276",1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276",0,0,,,,,,,,,,,,,,,1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276",1,100,"65,175","83,801","17,161",22,31,"1,074",703,517,-106,18,-7,399,"1,946","2,276"
A10,1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476",1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476",1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476",1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476",1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476",1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476",0,0,,,,,,,,,,,,,,,1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476",1,100,"55,921","83,088","17,760",21,40,"2,374",262,"2,510",-126,30,-74,366,"1,729","2,476"
A11,1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760",1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760",1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760",1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760",1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760",1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760",0,0,,,,,,,,,,,,,,,1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760",1,100,"69,438","86,554","16,365",110,31,"2,395",6,"1,795",-372,32,-133,428,"2,400","2,760"
A12,1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983",1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983",1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983",1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983",1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983",1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983",0,0,,,,,,,,,,,,,,,1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983",1,100,"75,761","88,315","13,502",16,36,"1,923",-3,"1,100",-115,31,-30,440,"1,701","2,983"
B1,1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704",1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704",1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704",1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704",1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704",1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704",0,0,,,,,,,,,,,,,,,1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704",1,100,"73,362","88,877","12,106",288,38,"1,225",100,"2,411",-12,5,-96,349,"1,916","5,704"
B2,1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500",1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500",1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500",1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500",1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500",1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500",0,0,,,,,,,,,,,,,,,1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500",1,100,"61,047","84,628","11,825",160,42,"1,516",39,"1,607",-54,20,-129,376,"3,231","5,500"
B3,1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296",1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296",1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296",1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296",1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296",1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296",0,0,,,,,,,,,,,,,,,1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296",1,100,"74,511","89,724","13,665",27,20,"1,004",10,476,84,10,-18,245,"1,482","5,296"
B4,1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074",1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074",1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074",1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074",1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074",1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074",0,0,,,,,,,,,,,,,,,1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074",1,100,"81,026","90,722","15,647",147,32,"1,537",137,"1,176",-31,21,7,355,"1,909","5,074"
B5,1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845",1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845",1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845",1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845",1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845",1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845",0,0,,,,,,,,,,,,,,,1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845",1,100,"56,102","81,091","16,142",94,45,"1,573",28,524,-94,37,-69,326,"1,627","4,845"
B6,1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638",1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638",1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638",1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638",1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638",1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638",0,0,,,,,,,,,,,,,,,1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638",1,100,"56,540","80,779","11,978",162,-2,"1,212",154,757,-46,0,-9,292,"1,574","4,638"
B7,1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386",1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386",1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386",1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386",1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386",1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386",0,0,,,,,,,,,,,,,,,1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386",1,100,"73,260","85,328","16,329",98,43,"1,506",40,857,-78,-4,-19,360,"2,185","4,386"
B8,1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107",1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107",1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107",1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107",1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107",1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107",0,0,,,,,,,,,,,,,,,1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107",1,100,"58,518","85,996","17,702",32,-8,"1,404",18,"1,718",-8,10,-38,326,"1,762","4,107"
B9,1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900",1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900",1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900",1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900",1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900",1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900",0,0,,,,,,,,,,,,,,,1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900",1,100,"63,292","83,176","14,731",142,-13,"1,374",1,794,-4,45,-39,343,"2,593","3,900"
B10,1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664",1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664",1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664",1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664",1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664",1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664",0,0,,,,,,,,,,,,,,,1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664",1,100,"68,853","87,253","19,114",50,15,"1,334",45,"1,068",8,29,-21,359,"2,300","3,664"
B11,1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436",1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436",1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436",1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436",1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436",1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436",0,0,,,,,,,,,,,,,,,1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436",1,100,"70,127","86,623","12,378",83,20,853,-7,"1,712",-36,30,-33,397,"1,982","3,436"
B12,1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186",1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186",1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186",1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186",1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186",1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186",0,0,,,,,,,,,,,,,,,1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186",1,100,"74,595","87,018","13,336",83,29,"1,313",8,801,-65,50,-45,371,"1,789","3,186"
C1,1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905",1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905",1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905",1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905",1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905",1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905",0,0,,,,,,,,,,,,,,,1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905",1,100,"84,875","93,270","16,747",311,21,"1,075",-14,182,52,-7,3,313,"1,200","5,905"
C2,1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120",1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120",1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120",1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120",1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120",1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120",0,0,,,,,,,,,,,,,,,1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120",1,100,"70,495","86,432","14,725",3,20,"1,187",61,"1,574",16,35,0,295,"1,302","6,120"
C3,1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328",1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328",1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328",1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328",1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328",1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328",0,0,,,,,,,,,,,,,,,1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328",1,100,"72,913","83,265","13,785",37,5,"1,378",77,369,78,16,-28,343,"1,207","6,328"
