Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
B10,1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591",1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591",1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591",1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591",1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591",1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591",0,0,,,,,,,,,,,,,,,1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591",1,100,"78,729","88,037","17,341",71,4,"1,016",73,"1,053",-12,19,-51,208,"1,476","3,591"
B11,1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346",1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346",1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346",1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346",1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346",1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346",0,0,,,,,,,,,,,,,,,1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346",1,100,"62,057","81,996","13,204",-21,42,"1,567",-16,924,-93,0,-38,278,"2,351","3,346"
B12,1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139",1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139",1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139",1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139",1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139",1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139",0,0,,,,,,,,,,,,,,,1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139",1,100,"72,111","87,287","13,641",64,41,"1,101",-26,"1,305",-110,16,-115,439,"2,282","3,139"
C1,1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695",1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695",1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695",1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695",1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695",1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695",0,0,,,,,,,,,,,,,,,1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695",1,100,"83,383","88,705","16,166",-15,-8,"1,907",332,349,-284,20,-89,412,"2,114","5,695"
C2,1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895",1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895",1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895",1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895",1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895",1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895",0,0,,,,,,,,,,,,,,,1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895",1,100,"65,628","83,559","13,242",192,24,"1,114",-17,619,-46,7,-22,310,"1,704","5,895"
C3,1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117",1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117",1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117",1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117",1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117",1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117",0,0,,,,,,,,,,,,,,,1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117",1,100,"73,785","84,830","15,554",78,-8,"1,568",24,"1,395",-115,43,-3,367,"2,311","6,117"
C4,1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326",1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326",1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326",1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326",1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326",1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326",0,0,,,,,,,,,,,,,,,1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326",1,100,"69,887","87,139","14,566",85,49,"1,280",66,776,0,26,-38,254,"1,211","6,326"
C5,1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540",1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540",1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540",1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540",1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540",1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540",0,0,,,,,,,,,,,,,,,1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540",1,100,"68,764","83,758","14,130",63,13,"1,044",-7,437,-42,24,-26,329,"1,192","6,540"
C6,1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759",1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759",1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759",1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759",1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759",1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759",0,0,,,,,,,,,,,,,,,1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759",1,100,"70,581","86,426","15,180",125,28,"1,048",51,"1,956",-30,27,-17,323,"1,374","6,759"
C7,1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955",1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955",1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955",1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955",1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955",1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955",0,0,,,,,,,,,,,,,,,1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955",1,100,"80,042","87,468","16,579",70,7,"1,818",33,729,-112,9,25,321,"1,940","6,955"
C8,1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149",1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149",1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149",1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149",1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149",1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149",0,0,,,,,,,,,,,,,,,1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149",1,100,"62,103","84,641","10,355",174,6,"1,050",367,564,-18,34,-78,276,"1,999","7,149"
C9,1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362",1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362",1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362",1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362",1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362",1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362",0,0,,,,,,,,,,,,,,,1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362",1,100,"61,196","82,823","9,776",-32,27,"1,507",16,576,-87,26,-34,308,"2,116","7,362"
C10,1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568",1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568",1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568",1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568",1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568",1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568",0,0,,,,,,,,,,,,,,,1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568",1,100,"74,804","86,902","15,607",107,19,"1,430",-7,"1,097",-18,25,-88,375,"2,709","7,568"
C11,1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797",1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797",1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797",1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797",1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797",1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797",0,0,,,,,,,,,,,,,,,1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797",1,100,"78,693","92,982","13,384",96,32,994,35,22,13,13,1,315,"1,642","7,797"
C12,1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993",1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993",1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993",1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993",1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993",1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993",0,0,,,,,,,,,,,,,,,1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993",1,100,"73,537","87,833","14,286",78,46,"1,323",128,632,-23,49,-60,403,"2,089","7,993"
D1,1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649",1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649",1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649",1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649",1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649",1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649",0,0,,,,,,,,,,,,,,,1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649",1,100,"58,001","81,827","12,752",60,15,"1,755",7,585,-112,29,-34,375,"2,437","10,649"
D2,1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455",1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455",1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455",1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455",1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455",1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455",0,0,,,,,,,,,,,,,,,1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455",1,100,"63,653","84,567","13,249",359,57,"2,244",-52,"1,945",-112,11,-88,488,"2,632","10,455"
D3,1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233",1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233",1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233",1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233",1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233",1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233",0,0,,,,,,,,,,,,,,,1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233",1,100,"62,522","83,888","11,274",82,18,"1,029",0,"1,156",32,20,-28,281,"1,265","10,233"
D4,1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996",1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996",1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996",1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996",1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996",1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996",0,0,,,,,,,,,,,,,,,1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996",1,100,"56,498","82,161","15,980",81,11,"1,569",-16,794,-68,11,-99,284,"1,511","9,996"
D5,1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771",1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771",1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771",1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771",1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771",1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771",0,0,,,,,,,,,,,,,,,1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771",1,100,"83,973","91,089","18,993",78,34,"2,584",174,"1,481",-74,18,-161,415,"2,357","9,771"
D6,1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570",1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570",1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570",1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570",1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570",1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570",0,0,,,,,,,,,,,,,,,1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570",1,100,"68,453","83,941","16,122",355,46,"1,711",983,"1,974",-53,41,-138,445,"2,950","9,570"
D7,1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350",1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350",1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350",1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350",1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350",1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350",0,0,,,,,,,,,,,,,,,1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350",1,100,"67,806","85,127","13,354",50,3,843,-26,398,-64,33,77,237,"1,711","9,350"
D8,1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150",1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150",1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150",1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150",1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150",1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150",0,0,,,,,,,,,,,,,,,1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150",1,100,"75,788","87,566","18,511",154,15,"1,529",17,"1,302",-96,3,-10,406,"1,890","9,150"
D9,1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901",1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901",1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901",1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901",1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901",1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901",0,0,,,,,,,,,,,,,,,1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901",1,100,"59,246","82,584","13,987",215,30,"1,904",49,"1,594",-60,21,-85,470,"2,207","8,901"
D10,1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680",1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680",1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680",1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680",1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680",1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680",0,0,,,,,,,,,,,,,,,1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680",1,100,"85,320","90,570","17,508",125,58,"1,684",-28,993,87,37,392,293,"2,189","8,680"
D11,1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443",1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443",1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443",1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443",1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443",1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443",0,0,,,,,,,,,,,,,,,1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443",1,100,"84,061","92,313","17,477",120,-10,"1,381",6,"1,149",-50,45,-49,386,"2,037","8,443"
D12,1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198",1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198",1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198",1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198",1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198",1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198",0,0,,,,,,,,,,,,,,,1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198",1,100,"83,339","89,115","17,358",139,-10,"1,065",335,"2,347",47,49,-45,586,"1,742","8,198"
