Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
B10,1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624",1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624",1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624",1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624",1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624",1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624",0,0,,,,,,,,,,,,,,,1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624",1,100,"75,924","89,932","15,473",247,43,"1,254",19,"1,486",-84,47,14,377,"2,218","4,624"
B11,1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332",1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332",1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332",1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332",1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332",1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332",0,0,,,,,,,,,,,,,,,1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332",1,100,"80,176","88,050","16,212",136,11,"1,096",9,554,-46,-1,-40,463,"2,290","4,332"
B12,1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103",1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103",1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103",1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103",1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103",1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103",0,0,,,,,,,,,,,,,,,1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103",1,100,"72,545","87,378","13,875",30,18,"1,220",53,"1,003",-24,20,24,405,"2,545","4,103"
C1,1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650",1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650",1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650",1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650",1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650",1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650",0,0,,,,,,,,,,,,,,,1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650",1,100,"78,780","88,146","15,195",81,40,"1,175",202,466,-129,35,24,327,"2,124","6,650"
C2,1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847",1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847",1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847",1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847",1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847",1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847",0,0,,,,,,,,,,,,,,,1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847",1,100,"99,064","97,833","17,862",330,46,"1,903",94,"1,407",-97,21,-52,565,"1,809","6,847"
C3,1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043",1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043",1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043",1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043",1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043",1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043",0,0,,,,,,,,,,,,,,,1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043",1,100,"65,744","85,405","14,047",198,11,712,72,908,-22,50,-2,357,"1,625","7,043"
C4,1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259",1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259",1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259",1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259",1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259",1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259",0,0,,,,,,,,,,,,,,,1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259",1,100,"64,370","84,723","13,043",53,38,"1,593",305,904,-146,14,-74,308,"1,470","7,259"
C5,1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476",1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476",1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476",1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476",1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476",1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476",0,0,,,,,,,,,,,,,,,1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476",1,100,"50,413","81,517","13,962",86,26,"1,811",283,"1,081",-41,39,-10,641,"1,938","7,476"
C6,1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706",1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706",1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706",1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706",1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706",1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706",0,0,,,,,,,,,,,,,,,1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706",1,100,"79,603","90,139","18,757",235,11,"1,344",-63,"1,733",-37,68,-49,387,"1,703","7,706"
C7,1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922",1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922",1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922",1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922",1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922",1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922",0,0,,,,,,,,,,,,,,,1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922",1,100,"68,358","84,478","12,397",133,36,"1,075",2,570,-52,37,-56,456,"3,290","7,922"
C8,1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121",1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121",1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121",1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121",1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121",1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121",0,0,,,,,,,,,,,,,,,1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121",1,100,"67,718","83,884","11,608",129,3,"1,062",99,618,-103,-1,-1,236,"2,372","8,121"
C9,1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323",1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323",1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323",1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323",1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323",1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323",0,0,,,,,,,,,,,,,,,1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323",1,100,"72,926","85,510","13,594",152,40,"1,181",31,"1,424",-69,0,5,324,"1,823","8,323"
C10,1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530",1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530",1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530",1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530",1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530",1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530",0,0,,,,,,,,,,,,,,,1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530",1,100,"64,667","82,689","8,438",126,22,"1,235",-9,846,-81,14,-70,245,"2,200","8,530"
C11,1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774",1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774",1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774",1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774",1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774",1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774",0,0,,,,,,,,,,,,,,,1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774",1,100,"76,348","87,530","18,052",483,12,"1,201",213,"3,576",4,42,-72,633,"3,412","8,774"
C12,1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011",1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011",1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011",1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011",1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011",1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011",0,0,,,,,,,,,,,,,,,1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011",1,100,"83,067","90,359","16,911",215,55,"2,036",952,"3,277",44,10,-156,392,"3,541","9,011"
D1,1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574",1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574",1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574",1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574",1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574",1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574",0,0,,,,,,,,,,,,,,,1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574",1,100,"71,569","85,260","14,444",213,23,"1,343",52,"1,598",-75,36,-85,311,"2,908","11,574"
D2,1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358",1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358",1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358",1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358",1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358",1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358",0,0,,,,,,,,,,,,,,,1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358",1,100,"69,205","84,521","11,169",66,19,"1,092",387,773,-9,22,-65,354,"2,130","11,358"
D3,1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161",1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161",1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161",1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161",1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161",1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161",0,0,,,,,,,,,,,,,,,1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161",1,100,"74,266","86,804","13,265",54,15,"1,316",352,784,-67,13,98,355,"1,568","11,161"
D4,1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924",1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924",1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924",1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924",1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924",1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924",0,0,,,,,,,,,,,,,,,1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924",1,100,"67,882","90,410","17,402",39,4,"1,291",363,"1,067",13,35,-74,278,"2,610","10,924"
D5,1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735",1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735",1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735",1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735",1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735",1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735",0,0,,,,,,,,,,,,,,,1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735",1,100,"67,630","84,946","14,160",49,32,"1,129",163,736,-73,3,-111,299,"1,731","10,735"
D6,1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535",1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535",1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535",1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535",1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535",1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535",0,0,,,,,,,,,,,,,,,1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535",1,100,"64,413","82,541","10,884",105,32,795,58,"1,021",-67,4,-38,261,"2,238","10,535"
D7,1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326",1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326",1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326",1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326",1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326",1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326",0,0,,,,,,,,,,,,,,,1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326",1,100,"75,670","85,969","15,527",106,23,"1,501",7,"1,479",-162,10,-67,309,"1,557","10,326"
D8,1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124",1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124",1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124",1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124",1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124",1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124",0,0,,,,,,,,,,,,,,,1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124",1,100,"65,029","84,776","10,638",-23,12,662,36,453,20,7,17,222,"1,294","10,124"
D9,1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925",1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925",1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925",1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925",1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925",1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925",0,0,,,,,,,,,,,,,,,1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925",1,100,"72,788","85,992","12,479",142,10,799,-36,856,31,30,-53,268,"1,756","9,925"
D10,1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681",1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681",1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681",1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681",1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681",1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681",0,0,,,,,,,,,,,,,,,1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681",1,100,"78,785","88,933","17,691",41,23,"1,151",-16,213,130,15,16,278,"1,731","9,681"
D11,1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474",1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474",1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474",1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474",1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474",1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474",0,0,,,,,,,,,,,,,,,1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474",1,100,"71,528","88,398","17,641",-43,-6,"1,171",32,"1,803",-62,13,-45,371,"1,516","9,474"
D12,1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249",1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249",1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249",1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249",1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249",1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249",0,0,,,,,,,,,,,,,,,1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249",1,100,"66,051","84,794","12,806",145,13,"1,522",28,"1,513",-51,28,-64,422,"1,473","9,249"
